policy_id,edad,zona,anios_vehiculo,cobertura,historial_siniestros,tipo_uso,numero_siniestros,tuvo_siniestro,severidad_promedio,costo_siniestros,lambda_real,prob_siniestro_real,severidad_esperada_real,prima_pura_real
2238,33,5,8,1,0,0,0,0,,0.0,0.1782621605741288,0.1632769610592405,15479.16182490781,2759.3488307846405
2239,45,3,19,0,1,1,0,0,,0.0,0.18498139990730433,0.1688802573873882,9693.879636114058,1793.1874256212882
2240,68,1,13,0,0,1,0,0,,0.0,0.05978502903223641,0.05803299262034711,7385.323507265496,441.5317802943257
2241,30,2,12,0,1,0,0,0,,0.0,0.13398867466880493,0.12540003031843538,8064.685547269543,1080.5765280993119
2242,55,1,18,1,0,0,0,0,,0.0,0.09231949004625563,0.08818621242522473,9969.1439830804,920.3462887156801
2243,43,3,1,0,0,1,1,1,15339.86525844231,15339.86525844231,0.10545193735124445,0.10008227576312423,7810.701034929542,823.6535562046903
2244,24,2,11,1,0,0,0,0,,0.0,0.09797920663678401,0.0933322437701114,10543.343585342616,1033.0284397908954
2245,58,1,6,2,0,0,0,0,,0.0,0.07949986145720789,0.07642185207630714,10973.625599636809,872.4017148543961
2246,65,4,13,0,1,1,1,1,5783.320981562072,5783.320981562072,0.1499430085623719,0.13924296919216117,9969.143983080436,1494.8034416145479
2247,50,1,17,0,0,0,0,0,,0.0,0.08936733892175322,0.08549042309600996,7748.464703900959,692.4596713167592
2248,28,2,1,0,0,0,0,0,,0.0,0.08233162337192401,0.07903350596464342,7067.414557496434,581.8717135610494
2249,26,5,3,0,0,0,0,0,,0.0,0.14184788896532272,0.13224675870913571,9771.74170621945,1386.1009325416298
2250,42,1,19,2,1,0,1,1,24183.294936880975,24183.294936880975,0.15304856341680123,0.14191195088806352,12826.261143753285,1963.0408420601782
2251,46,2,9,1,1,0,1,1,5178.806382673138,5178.806382673138,0.14327348394996073,0.13348294202009914,10293.315675437725,1474.7591982167062
2252,49,2,6,2,2,0,1,1,9756.489199460748,9756.489199460748,0.19583163382696134,0.17784935461615625,13137.815104283169,2572.7997967883034
2253,31,3,3,2,1,0,0,0,,0.0,0.16604440938313064,0.15299138177608673,15172.653884675241,2519.334353055563
2254,46,2,7,0,4,1,0,0,,0.0,0.3156882825125808,0.2707132538281616,7595.03482292793,2397.6634988733613
2255,34,5,0,1,0,1,1,1,4402.69406847562,4402.69406847562,0.16729442414943907,0.15404949359058262,14062.26151683315,2352.5379426974196
2256,57,1,4,0,1,0,0,0,,0.0,0.09031063964265693,0.08635267389433998,6629.270188687913,598.6936311044024
2257,63,5,3,0,0,1,0,0,,0.0,0.120091659332167,0.1131608540921697,9771.74170621945,1173.5046760652347
2258,55,3,1,0,0,0,0,0,,0.0,0.09465656906353039,0.09031470509923623,7810.701034929542,739.3341619473965
2259,18,1,19,0,1,1,0,0,,0.0,0.10259152007523867,0.09750445048740086,7936.677374722966,814.2357962195837
2260,74,1,15,1,3,0,0,0,,0.0,0.13628595368393354,0.12740692439497947,9616.637977614191,1310.6126780122838
2261,19,1,18,1,1,0,0,0,,0.0,0.11186080423028251,0.10583128665939623,9969.1439830804,1115.1564634348554
2262,74,2,4,0,0,0,0,0,,0.0,0.051922658714032094,0.05059770800238095,7326.47662060374,380.4101451479432
2263,19,2,5,0,1,0,0,0,,0.0,0.10172318779486834,0.09672044412911585,7414.923962738238,754.2697027462912
2264,47,4,5,1,0,0,0,0,,0.0,0.14234522640953018,0.13267821758914056,12981.10347335243,1847.7981129598902
2265,24,2,11,1,1,0,0,0,,0.0,0.13225809503797206,0.1238851549976665,10543.343585342616,1394.4425379282368
2266,23,4,3,1,0,1,0,0,,0.0,0.12879928713414338,0.1208495953645734,12673.265817922727,1632.3076030099537
2267,56,2,4,0,0,0,0,0,,0.0,0.08143093836426381,0.07820363157930166,7326.47662060374,596.601866119603
2268,59,2,19,0,0,0,0,0,,0.0,0.09676208938449068,0.09222805097216413,8771.385020692798,848.7375413980592
2269,24,2,7,1,3,1,0,0,,0.0,0.2385920712910904,0.21226384296684597,10049.216999956923,2397.66349887336
2270,73,2,15,1,0,0,0,0,,0.0,0.0685974443031779,0.06629752831628544,11061.766698744965,758.8089250119059
2271,36,5,4,0,0,0,0,0,,0.0,0.15755195533034194,0.14576756947259617,9889.708994821636,1558.1429897822193
2272,36,2,18,0,0,1,0,0,,0.0,0.11326783993558948,0.10708852926559742,8666.75742156741,981.6648923866796
2273,34,2,13,0,0,0,0,0,,0.0,0.10403790240845692,0.09880886054079119,8162.044760810268,849.1620162786357
2274,44,5,17,1,0,1,0,0,,0.0,0.21805673451138363,0.19592017870332756,17244.525331510835,3760.284881988088
2275,28,4,10,0,1,0,0,0,,0.0,0.18231852212822097,0.1666641377747181,9616.637977614208,1753.291223920746
2276,42,1,18,1,0,0,0,0,,0.0,0.10310576220961351,0.09796843241529274,9969.1439830804,1027.8761889528869
2277,29,5,7,2,0,1,0,0,,0.0,0.20280709959763213,0.18356428298511096,22816.745565730133,4627.3979904428625
2278,20,1,9,0,0,1,0,0,,0.0,0.06822119399631815,0.06594615637704393,7039.201363272482,480.2227217829592
2279,39,1,1,0,0,1,0,0,,0.0,0.07386619486530989,0.07120403680388199,6394.86114039483,472.36405913300234
2280,56,3,3,0,1,0,0,0,,0.0,0.129639209290299,0.1215877032480448,8000.425446016581,1037.1688288075775
2281,61,4,15,0,0,1,0,0,,0.0,0.12549366497138864,0.11793864770676299,10211.297659526826,1281.4531674077846
2282,38,1,6,2,1,2,0,0,,0.0,0.1699926632867392,0.1563289936540625,12749.533988537738,2167.327238376333
2283,36,4,2,2,0,0,0,0,,0.0,0.14986805579784332,0.1391784506552235,17948.28776087006,2689.874991621822
2284,62,1,5,0,0,2,0,0,,0.0,0.06808488795979739,0.06581883052227855,7795.095243852685,530.7281863136595
2285,56,4,7,2,0,1,0,0,,0.0,0.1583416877928747,0.14644191824092723,19058.147892404617,3017.6993034895645
2286,65,1,14,0,1,1,0,0,,0.0,0.08869959106437038,0.08487955735602981,7474.48126601463,662.9834317137951
2287,69,3,1,1,0,0,1,1,10616.69449806016,10616.69449806016,0.07535839098426662,0.07258894899818913,10756.333254129051,810.5799669217259
2288,64,4,0,1,1,2,0,0,,0.0,0.16729442414943907,0.15404949359058262,14203.589594658612,2376.181342093377
2289,71,2,14,0,2,1,0,0,,0.0,0.1211773626023853,0.11412317576062003,8260.579322900616,1000.9952159168944
2290,41,4,2,1,0,1,0,0,,0.0,0.14653367697210132,0.13630335484284195,12522.09546426946,1834.908691775076
2291,40,4,8,1,0,2,0,0,,0.0,0.18637397603941003,0.1700368493957478,15634.729987571032,2913.906792086209
2292,36,4,13,0,0,1,0,0,,0.0,0.15061927255368793,0.13982487139543842,9969.143983080436,1501.5452147145502
2293,31,2,10,2,0,1,0,0,,0.0,0.1261227045847804,0.11849332476358665,13783.8100824925,1738.451407086919
2294,60,4,2,0,0,1,0,0,,0.0,0.10539922456186429,0.10003483733937224,8736.369558222243,920.8065769225013
2295,58,4,14,0,1,1,0,0,,0.0,0.17693019548249692,0.16216173262221367,10089.49436899169,1785.1362110252517
2296,63,2,0,2,1,1,0,0,,0.0,0.11712658569859226,0.11052740847269382,12225.142857990617,1431.889242633971
2297,27,4,4,0,1,1,1,1,15947.928080142488,15947.928080142488,0.16455671436817754,0.15173035349696984,8948.578752001418,1472.54871769424
2298,46,5,2,0,0,1,0,0,,0.0,0.15137425479919112,0.14047404325810742,9655.181565308612,1461.5459143994788
2299,30,5,10,0,0,1,0,0,,0.0,0.16529888822158653,0.15235968348422668,10628.02862252103,1756.801315289926
2300,68,4,13,0,1,0,1,1,5116.395763518758,5116.395763518758,0.13848406695617124,0.12932287630462647,9969.143983080436,1380.5676028486228
2301,33,4,12,0,0,1,0,0,,0.0,0.14594871297216455,0.13579797559863782,9850.22917112949,1437.6282700072202
2302,26,5,2,0,1,1,0,0,,0.0,0.1886239365152772,0.17190213448528024,9655.181565308612,1821.1983546182464
2303,50,2,6,1,1,1,0,0,,0.0,0.13945685621505094,0.1301694498229361,9929.347054068665,1384.7155244285934
2304,68,4,2,0,0,0,1,1,6428.211354049101,6428.211354049101,0.08698670396460385,0.08331071611470975,8736.369558222243,759.9479924864552
2305,70,1,6,2,0,1,0,0,,0.0,0.06587475442640298,0.06375188211872784,10973.625599636809,722.8848915433639
2306,23,2,4,2,1,0,0,0,,0.0,0.12688171556820776,0.11916214415931325,12826.261143753285,1627.4180182452594
2307,36,5,14,0,1,1,0,0,,0.0,0.247090651392378,0.21893011475065216,11150.61575469762,2755.2129102543477
2308,26,2,15,2,0,1,0,0,,0.0,0.12834927760523418,0.12045388027404036,14636.153296230952,1878.5397024907097
2309,35,5,16,2,0,1,0,0,,0.0,0.24353368725792074,0.21614693027303444,25418.94395455835,6190.369147456027
2310,48,3,4,2,0,1,0,0,,0.0,0.1391782212304838,0.12992705083216027,15355.822545236064,2137.1960673769154
2311,33,2,0,1,1,0,0,0,,0.0,0.12436928926684232,0.1169463215831763,9239.564209042877,1149.1180338140168
2312,21,1,0,0,0,1,0,0,,0.0,0.06077966519389649,0.05896944127892545,6318.581400504115,384.0412620230217
2313,47,3,16,0,2,1,0,0,,0.0,0.2358639790673131,0.21011189205683933,9351.106897171137,2205.5892814505805
2314,21,3,18,2,3,1,2,1,13848.033825718898,27696.067651437796,0.36403691560152307,0.3051344571100567,18164.96467537078,6612.7177124326
2315,30,3,4,1,4,0,0,0,,0.0,0.37908303810339883,0.3155112283430701,11150.61575469762,4227.009297014397
2316,18,1,17,2,0,1,0,0,,0.0,0.09565569929290958,0.0912231452760005,12522.095464269481,1197.8097982472684
2317,22,2,10,1,0,1,0,0,,0.0,0.09807723484935806,0.09342111843346979,10417.579555661321,1021.7273966424665
2318,42,1,3,0,2,1,0,0,,0.0,0.13848406695617127,0.12932287630462647,6550.1943503613975,907.0975529913826
2319,66,2,6,0,1,1,0,0,,0.0,0.09181312662686161,0.0877243863618532,7504.439066736405,689.0060142978367
2320,62,5,5,2,0,1,0,0,,0.0,0.16414583639372407,0.1513817465702747,22275.66263900449,3656.457275103823
2321,23,1,15,0,2,1,0,0,,0.0,0.14377581971857975,0.13391811522175767,7564.715362982049,1087.6231522504777
2322,19,4,3,1,1,0,0,0,,0.0,0.15327830852768237,0.14210906977763493,12673.265817922727,1942.5367480928908
2323,37,1,3,2,1,1,1,1,5113.704808974763,5113.704808974763,0.13272180939735895,0.12429132785039565,10585.601419007568,1404.9401738899348
2324,55,3,14,0,3,1,2,1,13311.195770197908,26622.391540395816,0.2829457771141329,0.24643935301508724,9129.352034126798,2583.1116058444964
2325,60,5,6,0,4,1,1,1,6611.130377609767,6611.130377609767,0.4448580662229411,0.3590847629026819,10129.933170151586,4506.382481041262
2326,64,2,5,1,1,0,0,0,,0.0,0.10300270798310492,0.09787546945977843,9810.906951314202,1010.5499837556309
2327,37,1,16,2,0,0,0,0,,0.0,0.10812146585482571,0.10248142805137073,12372.728314001351,1337.7575219333323
2328,27,3,18,1,1,1,1,1,12869.560190029571,12869.560190029571,0.19310909320575062,0.17560796633649767,13190.471607498073,2547.2000110801528
2329,19,2,11,0,1,0,0,0,,0.0,0.11130289614166065,0.10533228351562918,7968.48766238347,886.9157546923716
2330,26,5,16,0,1,0,0,0,,0.0,0.23270121206157107,0.20760970517956068,11421.467756055408,2657.789390356246
2331,21,5,16,0,0,2,0,0,,0.0,0.17543266235308225,0.1609061021202436,13269.852341202142,2327.9655252493735
2332,67,4,11,0,1,0,0,0,,0.0,0.1381382891910797,0.12902176345861538,9732.732809200465,1344.4630594168434
2333,33,4,16,0,1,0,0,0,,0.0,0.20919258332022778,0.18876101049940242,10334.571394570143,2161.915687537457
2334,64,4,0,2,3,0,0,0,,0.0,0.27036023649750895,0.23689545329239803,17522.656855560235,4737.429651533962
2335,49,4,0,0,2,0,0,0,,0.0,0.2186025583431686,0.1963589448770383,8529.192754856402,1864.5033568136275
2336,48,3,17,2,0,0,0,0,,0.0,0.15304856341680123,0.14191195088806352,17948.28776087009,2746.9596575925234
2337,43,5,2,2,1,0,0,0,,0.0,0.24304710662623014,0.21576542974335677,21488.001745620302,5222.596651452397
2338,64,2,14,1,1,0,0,0,,0.0,0.1178903881744604,0.11120653044977913,10929.818769307996,1288.5205773902228
2339,20,1,8,1,1,1,0,0,,0.0,0.1033121800831002,0.09815460863758041,8841.837535169898,913.4695116989873
2340,23,4,15,0,0,0,0,0,,0.0,0.13540296779796124,0.1266360967601442,10211.297659526826,1382.6400081683078
2341,42,4,13,1,1,1,0,0,,0.0,0.23293402966303192,0.20779416611371226,14289.067308936412,3328.4100283968537
2342,40,5,1,0,1,2,1,1,10766.713880442741,10766.713880442741,0.2265023406764688,0.20268252395145137,11083.91237043228,2510.5320957557788
2343,49,2,6,0,0,2,0,0,,0.0,0.10121584127915471,0.09626205212176797,8718.914280202238,882.4922439115052
2344,60,3,14,1,2,0,0,0,,0.0,0.20804518235702055,0.18782965988734268,12572.28415659294,2615.6031500026584
2345,51,3,18,0,4,0,0,0,,0.0,0.4272012779007155,0.34766776105051156,9578.2482563326,4091.8398951555864
2346,32,2,16,0,2,1,0,0,,0.0,0.19553810657669493,0.1776079955769173,8461.231420614573,1654.4931712942123
2347,36,4,17,1,3,0,1,1,10367.107080135747,10367.107080135747,0.42613460859814867,0.3469715670377682,14991.670112492284,6388.469475619463
2348,60,3,19,0,0,1,0,0,,0.0,0.11360815367076377,0.10739234760367411,9693.879636114058,1101.3037673655333
2349,29,4,17,0,2,1,0,0,,0.0,0.2765122929157175,0.24157570417158136,10459.333325752503,2892.134240273602
2350,46,3,11,0,3,0,0,0,,0.0,0.29730402813847323,0.25718185958848805,8806.540825510823,2618.2200613902833
2351,48,2,6,0,1,0,0,0,,0.0,0.12468060146811925,0.11722118418138983,7504.439066736405,935.6579765215465
2352,60,5,10,1,0,1,0,0,,0.0,0.1620257509338808,0.14958069483302872,15855.155586315179,2568.943490046232
2353,58,3,15,1,0,1,0,0,,0.0,0.12656490745443372,0.11888304337130084,12724.060402637748,1610.419527304471
2354,44,4,8,0,0,1,0,0,,0.0,0.13973604902722894,0.13041226636246483,9388.58623345996,1311.9239462151277
2355,35,3,16,1,1,1,0,0,,0.0,0.20139240710084386,0.18240846012794587,12877.66893536782,2593.4647447414864
2356,38,2,14,2,1,0,0,0,,0.0,0.1699926632867391,0.1563289936540625,14461.5690571167,2458.360639324364
2357,41,5,4,1,2,0,0,0,,0.0,0.31332947697140656,0.2689909777515668,14753.712130959919,4622.772905380368
2358,30,2,18,1,1,1,0,0,,0.0,0.1669601696670407,0.15376668357930423,11467.245120772568,1914.5731909777326
2359,53,5,16,1,0,0,0,0,,0.0,0.18928527696374725,0.17244960804587772,17038.82768179685,3225.1992168864804
2360,29,3,11,2,0,1,0,0,,0.0,0.15024319466553784,0.1395013177127542,16701.436288399727,2509.277143472118
2361,54,1,3,2,1,0,0,0,,0.0,0.10937203972960033,0.10360313979168556,10585.601419007568,1157.7688189614094
2362,60,1,4,0,0,1,0,0,,0.0,0.06329176835964073,0.06133044034631285,6629.270188687913,419.5782331759072
2363,72,5,16,0,3,1,0,0,,0.0,0.28027051982381157,0.2444206853768507,11421.467756055408,3201.100705140552
2364,24,3,0,0,2,0,0,0,,0.0,0.16729442414943907,0.15404949359058262,7717.532750235283,1291.1001973050484
2365,61,2,9,1,0,1,0,0,,0.0,0.09112710397782225,0.08709832990883126,10293.315675437725,938.0000478321613
2366,22,5,12,0,1,1,0,0,,0.0,0.20556355968417395,0.1858116566314364,10886.1868163127,2237.803313348163
2367,37,4,4,2,2,1,0,0,,0.0,0.3120786623604951,0.2680760489019305,18384.25737617396,5737.334450447434
2368,28,4,17,0,2,0,1,1,10478.128216026993,10478.128216026993,0.27335061603349664,0.23917401692967577,10459.333325752503,2859.065207894128
2369,27,4,10,1,1,1,1,1,9609.794487655055,9609.794487655055,0.2050502926361001,0.1853936533193732,13783.8100824925,2826.3742910555143
2370,27,1,1,0,4,1,0,0,,0.0,0.2254853700434863,0.20187126304880865,6394.86114039483,1441.9476306186389
2371,20,1,6,0,1,0,0,0,,0.0,0.08803683258237255,0.08427285249342897,6790.297268953957,597.796263851441
2372,64,4,7,0,0,1,0,0,,0.0,0.10403790240845692,0.09880886054079119,9276.59648104672,965.1176393777735
2373,21,1,4,1,1,0,0,0,,0.0,0.09437302488526528,0.09005673255823599,8427.454094620514,795.3243349910525
2374,40,4,18,0,1,1,1,1,11449.448090965212,11449.448090965212,0.2209099779593782,0.19821114428960385,10585.601419007568,2338.4649761597243
2375,57,1,7,0,4,2,0,0,,0.0,0.2567891394299776,0.22646869617813226,7984.440585313532,2050.317626732449
2376,74,2,10,1,0,0,0,0,,0.0,0.06154417926719389,0.05968859744693722,10417.579555661321,641.1413837038745
2377,66,4,10,2,0,0,0,0,,0.0,0.12148068500391276,0.1143918412982079,19756.740435949912,2400.0623616036974
2378,25,4,4,1,1,0,0,0,,0.0,0.1733400511831387,0.15914836636960628,12826.261143753285,2223.3047631464974
2379,74,4,11,1,2,1,0,0,,0.0,0.17152950265984704,0.1576245846619263,13950.21221948351,2392.8729640073275
2380,55,4,7,0,1,0,0,0,,0.0,0.16737809227680248,0.1541202697244014,9276.59648104672,1552.6990218192989
2381,28,1,0,2,0,1,0,0,,0.0,0.08786093487354925,0.08411176401914378,10211.297659526826,897.1741586381123
2382,43,5,8,0,2,1,0,0,,0.0,0.3058990908131042,0.26353906861957477,10375.992467065327,3174.0066619589015
2383,70,2,11,2,1,0,0,0,,0.0,0.10383003454079692,0.09862151238912187,13950.21221948351,1448.4510166004202
2384,40,1,2,2,2,1,0,0,,0.0,0.17728440996987788,0.16245845451990115,10459.333325752485,1854.2767373343097
2385,28,5,15,0,2,0,0,0,,0.0,0.3175881059785874,0.2720974546170798,11285.229209122972,3584.0545700595962
2386,67,1,13,0,0,0,0,0,,0.0,0.061451932200889146,0.05960185247771588,7385.323507265496,453.8423994501121
2387,72,3,6,1,3,1,0,0,,0.0,0.19166619264739135,0.1744175920214619,11421.467756055386,2189.1092392480805
2388,73,3,11,1,0,0,0,0,,0.0,0.07734340247822467,0.07442804467714292,12127.731878569037,938.0000478321608
2389,72,4,6,1,4,0,0,0,,0.0,0.2946402966570565,0.2552005538612102,13137.815104283169,3870.92973975155
2390,67,1,12,2,0,1,0,0,,0.0,0.07851229831747769,0.07550930981837412,11792.865394405178,925.8849658633986
2391,43,1,3,1,2,1,0,0,,0.0,0.15731580455470648,0.14556581800060853,8326.929002336978,1309.957535472561
2392,28,3,12,0,0,1,0,0,,0.0,0.11625142227103097,0.10974863386294864,8912.8559302673,1036.1321783903666
2393,53,3,1,1,0,0,0,0,,0.0,0.1054519373512445,0.10008227576312423,10756.333254129051,1134.2761804435245
2394,30,4,0,0,4,1,0,0,,0.0,0.3945537103716011,0.3260192372368549,8529.192754856402,3365.224647903171
2395,44,4,5,1,0,0,0,0,,0.0,0.14471340640238872,0.13472976151018012,12981.10347335243,1878.5397024907102
2396,55,1,3,2,0,0,0,0,,0.0,0.07985841697862629,0.07675294675924604,10585.601419007568,845.3493720886445
2397,71,5,9,0,2,0,2,1,6425.182054287563,12850.364108575126,0.19291608063491464,0.17544883295382596,10501.254445399993,2025.8608493565407
2398,34,3,3,2,0,1,0,0,,0.0,0.13903911257517337,0.12980600773530349,15172.653884675241,2109.5923315355026
2399,32,5,4,2,1,1,1,1,7034.066448473026,7034.066448473026,0.26928095555245,0.23607140448595232,22009.95213885567,5926.860943614746
2400,59,5,1,0,4,0,1,1,2530.384313119578,2530.384313119578,0.4208410794736808,0.3435055764411963,9540.01178722743,4014.8288587284305
2401,18,1,17,2,0,0,0,0,,0.0,0.08655285596862046,0.08291292602197886,12522.095464269481,1083.8231251442319
2402,50,3,14,1,0,1,0,0,,0.0,0.139456856215051,0.1301694498229362,12572.28415659294,1753.291223920745
2403,60,3,4,0,1,0,0,0,,0.0,0.12245642825298195,0.11525554603482291,8097.008893052415,991.5307885758299
2404,49,3,2,0,1,0,0,0,,0.0,0.13938714521614548,0.13010881095283122,7904.994074069774,1101.8545569351331
2405,39,2,17,0,0,1,1,1,5874.731562941465,5874.731562941465,0.11242150884483612,0.10633251065072169,8563.37785048697,962.7078587601945
2406,65,3,13,1,1,0,0,0,,0.0,0.1356740447201204,0.12687281347329082,12422.318341191714,1685.3861741504165
2407,39,3,17,0,0,0,0,0,,0.0,0.13459298237738998,0.1259283981575836,9463.996160851364,1273.7874684971541
2408,58,1,3,0,0,1,0,0,,0.0,0.06476434879119365,0.06271168952169748,6550.1943503613975,424.2190715569117
2409,44,2,7,2,0,0,1,1,18049.541920306674,18049.541920306674,0.11270291422711082,0.10658395811119481,13296.4186032912,1498.5451253744889
2410,19,1,2,1,2,1,0,0,,0.0,0.12486776270615729,0.11738639069686196,8227.60300221878,1027.362379321522
2411,48,5,8,1,0,1,0,0,,0.0,0.18600160058690884,0.16972773394205065,15479.16182490781,2879.148875176629
2412,20,4,3,2,0,0,0,0,,0.0,0.1255564274931972,0.11799400636438018,18164.96467537078,2280.7280701796794
2413,71,2,0,0,3,1,0,0,,0.0,0.13258915392675147,0.12417515259890566,6983.112407330842,925.884965863397
2414,52,2,10,0,0,1,0,0,,0.0,0.0942315714645254,0.08992800886638852,7873.437253490392,741.9263652237365
2415,39,1,19,1,3,2,1,1,6744.383424548413,6744.383424548413,0.31490004751059103,0.27013817787061767,11722.32004970872,3691.3591405876296
2416,45,2,12,0,2,1,0,0,,0.0,0.18777703575680954,0.17120052071821013,8064.685547269543,1514.362746377058
2417,53,5,15,0,0,0,0,0,,0.0,0.17213090776415477,0.15813104122840693,11285.229209122972,1942.5367480928915
2418,32,1,16,1,0,1,0,0,,0.0,0.10207984273420903,0.09704254580133209,9732.732809200448,993.5158345372582
2419,34,1,19,0,0,1,0,0,,0.0,0.09508348346129346,0.09070297996310073,7936.677374722966,754.6469318970932
2420,41,5,2,1,0,1,0,0,,0.0,0.17543266235308227,0.1609061021202436,14403.838319338069,2526.9037044648235
2421,32,3,5,1,0,0,0,0,,0.0,0.1180083375274823,0.11131135688225624,11285.229209122972,1331.7511375851857
2422,61,1,12,1,0,1,0,0,,0.0,0.0796192007314733,0.07653206464573292,9276.596481046703,738.5951973293363
2423,23,3,16,0,0,0,0,0,,0.0,0.1148073239107102,0.10846209460380063,9351.106897171137,1073.575558467203
